date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,bid_strategy,roas
2025-04-12,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-04-13,MS_Shopping_US_v1,Shopping,10866,323,15.0,233.47,993.38,Microsoft Ads,MaxConv,4.254850730286546
2025-04-14,MS_Shopping_US_v1,Shopping,51044,566,16.0,247.63,837.99,Microsoft Ads,MaxConv,3.384040705891855
2025-04-15,MS_Shopping_US_v1,Shopping,8444,256,11.0,282.68,1214.28,Microsoft Ads,MaxConv,4.295599264185651
2025-04-16,MS_Shopping_US_v1,Shopping,18614,588,19.0,295.0,1164.37,Microsoft Ads,TargetCPA,3.947016949152542
2025-04-17,MS_Shopping_US_v1,Shopping,6577,273,9.0,252.94,968.48,Microsoft Ads,TargetCPA,3.828892227405709
2025-04-18,MS_Shopping_US_v1,Shopping,16826,395,16.0,269.34,1110.58,Microsoft Ads,TargetCPA,4.123338531224475
2025-04-19,MS_Shopping_US_v1,Shopping,17056,386,9.0,256.69,1320.51,Microsoft Ads,MaxClicks,5.144376485254587
2025-04-20,MS_Shopping_US_v1,Shopping,7510,223,9.0,264.44,1086.45,Microsoft Ads,MaxClicks,4.1084934200574805
2025-04-21,MS_Shopping_US_v1,Shopping,9222,294,8.0,229.26,1329.81,Microsoft Ads,TargetCPA,5.8004449097095
2025-04-22,MS_Shopping_US_v1,Shopping,6384,303,6.0,283.99,1173.15,Microsoft Ads,MaxConv,4.130955315328005
2025-04-23,MS_Shopping_US_v1,Shopping,15193,533,20.0,296.99,968.31,Microsoft Ads,MaxClicks,3.2604128085120707
2025-04-24,MS_Shopping_US_v1,Shopping,18140,290,13.0,234.16,1093.51,Microsoft Ads,MaxClicks,4.669926545951486
2025-04-25,MS_Shopping_US_v1,Shopping,17140,480,11.0,255.15,810.41,Microsoft Ads,MaxClicks,3.1762100725063687
2025-04-26,MS_Shopping_US_v1,Shopping,14833,465,13.0,212.66,961.7,Microsoft Ads,MaxClicks,4.522242076554124
2025-04-27,MS_Shopping_US_v1,Shopping,9850,463,10.0,274.39,1201.58,Microsoft Ads,TargetCPA,4.3790954480848425
2025-04-28,MS_Shopping_US_v1,Shopping,5242,227,9.0,253.98,1099.01,Microsoft Ads,TargetCPA,4.32715174423183
2025-04-29,MS_Shopping_US_v1,Shopping,13370,352,,229.23,1275.68,Microsoft Ads,MaxClicks,5.565065654582734
2025-04-30,MS_Shopping_US_v1,Shopping,8400,322,13.0,257.52,1241.57,Microsoft Ads,MaxConv,4.821256601429015
2025-05-01,MS_Shopping_US_v1,Shopping,4851,240,8.0,266.61,1351.87,Microsoft Ads,TargetCPA,5.070590000375079
2025-05-02,MS_Shopping_US_v1,Shopping,10452,282,9.0,217.47,1061.99,Microsoft Ads,MaxClicks,4.883386214190463
2025-05-03,MS_Shopping_US_v1,Shopping,4883,208,9.0,243.04,1020.24,Microsoft Ads,TargetCPA,4.197827518104016
2025-05-04,MS_Shopping_US_v1,Shopping,4297,205,10.0,236.5,1072.8,Microsoft Ads,MaxClicks,4.53615221987315
2025-05-05,MS_Shopping_US_v1,Shopping,12980,234,6.0,264.26,1353.54,Microsoft Ads,MaxConv,5.122001059562552
2025-05-06,MS_Shopping_US_v1,Shopping,9949,246,10.0,226.58,1354.48,Microsoft Ads,MaxClicks,5.977932738988437
2025-05-07,MS_Shopping_US_v1,Shopping,5543,259,7.0,217.64,1382.32,Microsoft Ads,MaxClicks,6.351405991545672
2025-05-08,MS_Shopping_US_v1,Shopping,4899,207,9.0,243.78,1218.39,Microsoft Ads,MaxClicks,4.997907949790795
2025-05-09,MS_Shopping_US_v1,Shopping,3903,183,4.0,218.27,926.76,Microsoft Ads,MaxConv,4.24593393503459
2025-05-10,MS_Shopping_US_v1,Shopping,31325,471,22.0,200.05,1075.06,Microsoft Ads,MaxClicks,5.373956510872281
2025-05-11,MS_Shopping_US_v1,Shopping,27378,627,19.0,267.31,1267.15,Microsoft Ads,MaxClicks,4.740376342074745
2025-05-12,MS_Shopping_US_v1,Shopping,6726,307,10.0,297.29,1306.7,Microsoft Ads,TargetCPA,4.395371522755559
2025-05-13,MS_Shopping_US_v1,Shopping,14587,243,7.0,201.68,1122.77,Microsoft Ads,MaxClicks,5.567086473621578
2025-05-14,MS_Shopping_US_v1,Shopping,10009,279,12.0,216.62,1390.6,Microsoft Ads,TargetCPA,6.419536515557196
2025-05-15,MS_Shopping_US_v1,Shopping,8558,358,8.0,289.78,1148.69,Microsoft Ads,MaxClicks,3.964007177859066
2025-05-16,MS_Shopping_US_v1,Shopping,8245,276,7.0,203.98,1097.81,Microsoft Ads,MaxConv,5.381949210706932
2025-05-17,MS_Shopping_US_v1,Shopping,27910,582,20.0,238.61,1221.88,Microsoft Ads,MaxConv,5.120824776832488
2025-05-18,MS_Shopping_US_v1,Shopping,6924,327,7.0,291.51,1341.59,Microsoft Ads,MaxConv,4.602209186648828
2025-05-19,MS_Shopping_US_v1,Shopping,12520,193,8.0,214.42,1125.27,Microsoft Ads,MaxClicks,5.247971271336629
2025-05-20,MS_Shopping_US_v1,Shopping,11270,268,11.0,261.76,1460.62,Microsoft Ads,MaxConv,5.5799969437652805
2025-05-21,MS_Shopping_US_v1,Shopping,35151,571,20.0,278.66,748.76,Microsoft Ads,MaxConv,2.687002081389507
2025-05-22,MS_Shopping_US_v1,Shopping,14427,419,11.0,265.6,1221.08,Microsoft Ads,MaxClicks,4.597439759036144
2025-05-23,MS_Shopping_US_v1,Shopping,11381,372,11.0,251.25,1057.6,Microsoft Ads,TargetCPA,4.2093532338308455
2025-05-24,MS_Shopping_US_v1,Shopping,9299,289,11.0,255.75,944.91,Microsoft Ads,MaxClicks,3.69466275659824
2025-05-25,MS_Shopping_US_v1,Shopping,12792,428,18.0,245.24,1418.27,Microsoft Ads,MaxClicks,5.783191975207959
2025-05-26,MS_Shopping_US_v1,Shopping,18730,375,16.0,223.75,1196.07,Microsoft Ads,TargetCPA,5.345564245810055
2025-05-27,MS_Shopping_US_v1,Shopping,19267,243,8.0,268.32,1351.68,Microsoft Ads,MaxConv,5.037567084078712
2025-05-28,MS_Shopping_US_v1,Shopping,13442,425,19.0,216.12,1162.61,Microsoft Ads,MaxClicks,5.379465111974828
2025-05-29,MS_Shopping_US_v1,Shopping,8459,297,11.0,211.4,1161.77,Microsoft Ads,TargetCPA,5.495600756859035
2025-05-30,MS_Shopping_US_v1,Shopping,27075,577,13.0,262.21,1277.86,Microsoft Ads,TargetCPA,4.8734220662827505
2025-05-31,MS_Shopping_US_v1,Shopping,9025,428,13.0,234.97,1181.9,Microsoft Ads,MaxConv,5.030003830276206
2025-06-01,MS_Shopping_US_v1,Shopping,7530,331,11.0,289.57,1019.5,Microsoft Ads,MaxClicks,3.520737645474324
2025-06-02,MS_Shopping_US_v1,Shopping,4621,211,8.0,207.97,1402.83,Microsoft Ads,TargetCPA,6.74534788671443
2025-06-03,MS_Shopping_US_v1,Shopping,11897,307,12.0,228.82,1095.06,Microsoft Ads,MaxClicks,4.785683069661743
2025-06-04,MS_Shopping_US_v1,Shopping,6779,322,11.0,289.29,1118.65,Microsoft Ads,MaxClicks,3.8668809844792422
2025-06-05,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-06-06,MS_Shopping_US_v1,Shopping,10836,462,18.0,252.18,1218.27,Microsoft Ads,MaxClicks,4.830954080418748
2025-06-07,MS_Shopping_US_v1,Shopping,10105,421,20.0,291.21,1217.54,Microsoft Ads,MaxConv,4.1809690601284295
2025-06-08,MS_Shopping_US_v1,Shopping,6632,296,6.0,247.08,1274.79,Microsoft Ads,TargetCPA,5.159422049538611
2025-06-09,MS_Shopping_US_v1,Shopping,18333,397,10.0,249.02,960.53,Microsoft Ads,MaxConv,3.85724038229861
2025-06-10,MS_Shopping_US_v1,Shopping,8482,352,9.0,265.0,1200.95,Microsoft Ads,MaxConv,4.5318867924528305
2025-06-11,MS_Shopping_US_v1,Shopping,9741,227,6.0,200.7,1094.31,Microsoft Ads,TargetCPA,5.452466367713004
2025-06-12,MS_Shopping_US_v1,Shopping,19448,373,10.0,209.15,978.77,Microsoft Ads,MaxConv,4.679751374611523
2025-06-13,MS_Shopping_US_v1,Shopping,12500,457,15.0,250.33,1131.03,Microsoft Ads,MaxConv,4.518156034035074
2025-06-14,MS_Shopping_US_v1,Shopping,7481,194,9.0,218.38,1002.97,Microsoft Ads,TargetCPA,4.5927740635589345
2025-06-15,MS_Shopping_US_v1,Shopping,11984,431,18.0,251.04,1337.49,Microsoft Ads,MaxConv,5.327796367112811
2025-06-16,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,MaxClicks,
2025-06-17,MS_Shopping_US_v1,Shopping,11672,229,8.0,207.31,1333.44,Microsoft Ads,MaxConv,6.432106507163185
2025-06-18,MS_Shopping_US_v1,Shopping,12520,231,8.0,213.99,937.03,Microsoft Ads,MaxConv,4.378849478947614
2025-06-19,MS_Shopping_US_v1,Shopping,6332,238,10.0,206.96,1206.62,Microsoft Ads,MaxClicks,5.83020873598763
2025-06-20,MS_Shopping_US_v1,Shopping,13245,271,7.0,259.29,,Microsoft Ads,MaxConv,
2025-06-21,MS_Shopping_US_v1,Shopping,13342,344,8.0,290.75,1320.7,Microsoft Ads,TargetCPA,4.5423903697334485
2025-06-22,MS_Shopping_US_v1,Shopping,5746,252,11.0,288.7,1227.71,Microsoft Ads,TargetCPA,4.252545895393142
2025-06-23,MS_Shopping_US_v1,Shopping,8863,351,11.0,288.18,1418.42,Microsoft Ads,MaxClicks,4.92199319869526
2025-06-24,MS_Shopping_US_v1,Shopping,8725,276,6.0,259.19,1113.74,Microsoft Ads,TargetCPA,4.297002199158919
2025-06-25,MS_Shopping_US_v1,Shopping,8830,382,13.0,284.08,1122.61,Microsoft Ads,MaxConv,3.951738946775556
2025-06-26,MS_Shopping_US_v1,Shopping,21383,486,22.0,293.57,1077.66,Microsoft Ads,TargetCPA,3.6708791770276257
2025-06-27,MS_Shopping_US_v1,Shopping,14744,494,18.0,244.95,855.29,Microsoft Ads,MaxConv,3.491692182077975
2025-06-28,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-06-29,MS_Shopping_US_v1,Shopping,12988,422,13.0,253.88,1212.19,Microsoft Ads,MaxConv,4.774657318418151
2025-06-30,MS_Shopping_US_v1,Shopping,8405,382,12.0,285.4,1142.09,Microsoft Ads,MaxConv,4.001716888577435
2025-07-01,MS_Shopping_US_v1,Shopping,15836,477,23.0,225.1,6250.5,Microsoft Ads,MaxConv,27.767658818302976
2025-07-02,MS_Shopping_US_v1,Shopping,14782,300,6.0,299.89,1116.44,Microsoft Ads,TargetCPA,3.722831704958485
2025-07-03,MS_Shopping_US_v1,Shopping,7833,377,10.0,258.76,953.09,Microsoft Ads,MaxConv,3.68329726387386
2025-07-04,MS_Shopping_US_v1,Shopping,3757,186,5.0,206.58,934.71,Microsoft Ads,MaxClicks,4.524687772291606
2025-07-05,MS_Shopping_US_v1,Shopping,4637,215,5.0,254.81,1015.26,Microsoft Ads,MaxClicks,3.9843805188179426
2025-07-06,MS_Shopping_US_v1,Shopping,19083,494,12.0,259.15,1369.78,Microsoft Ads,MaxClicks,5.2856646729693235
2025-07-07,MS_Shopping_US_v1,Shopping,9163,239,8.0,234.64,1267.22,Microsoft Ads,TargetCPA,5.400698943061712
2025-07-08,MS_Shopping_US_v1,Shopping,21905,587,18.0,267.68,1192.36,Microsoft Ads,MaxClicks,4.45442319187089
2025-07-09,MS_Shopping_US_v1,Shopping,23792,359,13.0,284.69,1201.64,Microsoft Ads,MaxConv,4.220871825494398
2025-07-10,MS_Shopping_US_v1,Shopping,5383,220,4.0,256.53,1201.09,Microsoft Ads,TargetCPA,4.68206447588976
2025-07-11,MS_Shopping_US_v1,Shopping,13030,286,11.0,275.15,1296.39,Microsoft Ads,TargetCPA,4.711575504270399
2025-07-12,MS_Shopping_US_v1,Shopping,24894,590,15.0,272.38,1051.04,Microsoft Ads,MaxConv,3.858726778764961
2025-07-13,MS_Shopping_US_v1,Shopping,17732,339,12.0,273.32,1064.24,Microsoft Ads,MaxClicks,3.893750914678765
2025-07-14,MS_Shopping_US_v1,Shopping,29250,348,10.0,204.55,1145.36,Microsoft Ads,MaxConv,5.5994133463700795
2025-07-15,MS_Shopping_US_v1,Shopping,10406,388,15.0,262.39,957.68,Microsoft Ads,MaxClicks,3.649834216242997
2025-07-16,MS_Shopping_US_v1,Shopping,5332,238,9.0,232.79,918.56,Microsoft Ads,MaxClicks,3.9458739636582325
2025-07-17,MS_Shopping_US_v1,Shopping,4900,233,5.0,250.09,997.74,Microsoft Ads,MaxClicks,3.989523771442281
2025-07-18,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,MaxClicks,
2025-07-19,MS_Shopping_US_v1,Shopping,16620,365,7.0,205.52,879.42,Microsoft Ads,MaxClicks,4.27899961074348
2025-07-20,MS_Shopping_US_v1,Shopping,20802,219,6.0,222.63,1057.3,Microsoft Ads,MaxConv,4.7491353366572335
2025-07-21,MS_Shopping_US_v1,Shopping,10653,355,12.0,292.22,1312.4,Microsoft Ads,TargetCPA,4.491136814728629
2025-07-22,MS_Shopping_US_v1,Shopping,21484,253,8.0,288.5,1095.93,Microsoft Ads,TargetCPA,3.798717504332756
2025-07-23,MS_Shopping_US_v1,Shopping,8911,218,4.0,214.62,1080.53,Microsoft Ads,TargetCPA,5.034619327182928
2025-07-24,MS_Shopping_US_v1,Shopping,31362,724,16.0,298.24,1003.47,Microsoft Ads,MaxConv,3.3646392167381975
2025-07-25,MS_Shopping_US_v1,Shopping,21830,591,13.0,260.64,1077.76,Microsoft Ads,MaxConv,4.135052179251074
2025-07-26,MS_Shopping_US_v1,Shopping,14810,388,19.0,277.31,1198.16,Microsoft Ads,TargetCPA,4.320651977930836
2025-07-27,MS_Shopping_US_v1,Shopping,13187,569,18.0,239.59,884.3,Microsoft Ads,MaxClicks,3.6908886013606574
2025-07-28,MS_Shopping_US_v1,Shopping,15931,261,5.0,261.21,936.62,Microsoft Ads,TargetCPA,3.5856973316488654
2025-07-29,MS_Shopping_US_v1,Shopping,7845,284,14.0,250.69,983.14,Microsoft Ads,TargetCPA,3.9217360086162194
2025-07-30,MS_Shopping_US_v1,Shopping,9165,426,15.0,272.5,1258.2,Microsoft Ads,MaxClicks,4.6172477064220185
2025-07-31,MS_Shopping_US_v1,Shopping,19451,416,18.0,285.33,1148.47,Microsoft Ads,MaxClicks,4.025058703956822
2025-08-01,MS_Shopping_US_v1,Shopping,9542,270,6.0,288.76,1119.6,Microsoft Ads,MaxClicks,3.877268319711871
2025-08-02,MS_Shopping_US_v1,Shopping,27141,377,14.0,286.26,960.07,Microsoft Ads,MaxConv,3.353839167190666
2025-08-03,MS_Shopping_US_v1,Shopping,11703,525,25.0,221.21,824.65,Microsoft Ads,MaxClicks,3.727905610053795
2025-08-04,MS_Shopping_US_v1,Shopping,15404,525,12.0,239.26,884.5,Microsoft Ads,TargetCPA,3.696815180138761
2025-08-05,MS_Shopping_US_v1,Shopping,8615,336,10.0,273.39,1078.55,Microsoft Ads,TargetCPA,3.945096748235122
2025-08-06,MS_Shopping_US_v1,Shopping,58325,595,17.0,245.57,930.0,Microsoft Ads,TargetCPA,3.787107545709981
2025-08-07,MS_Shopping_US_v1,Shopping,7315,317,9.0,292.38,1091.91,Microsoft Ads,TargetCPA,3.734557767289145
2025-08-08,MS_Shopping_US_v1,Shopping,17034,486,14.0,221.4,855.87,Microsoft Ads,MaxClicks,3.8657181571815715
2025-08-09,MS_Shopping_US_v1,Shopping,9945,481,24.0,262.94,1083.21,Microsoft Ads,MaxConv,4.119609036282042
2025-08-10,MS_Shopping_US_v1,Shopping,12500,187,4.0,210.24,862.11,Microsoft Ads,TargetCPA,4.100599315068493
2025-08-11,MS_Shopping_US_v1,Shopping,4245,212,8.0,234.7,981.7,Microsoft Ads,MaxClicks,4.182786536003409
2025-08-12,MS_Shopping_US_v1,Shopping,18815,673,13.0,290.57,953.37,Microsoft Ads,MaxClicks,3.2810338300581616
2025-08-13,MS_Shopping_US_v1,Shopping,20502,609,26.0,291.58,1045.95,Microsoft Ads,MaxConv,3.5871801906852325
2025-08-14,MS_Shopping_US_v1,Shopping,18833,203,6.0,205.11,1075.89,Microsoft Ads,MaxConv,5.2454292818487644
2025-08-15,MS_Shopping_US_v1,Shopping,10280,439,13.0,234.69,942.08,Microsoft Ads,MaxClicks,4.014146320678342
2025-08-16,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,TargetCPA,
2025-08-17,MS_Shopping_US_v1,Shopping,31642,368,12.0,200.96,1058.38,Microsoft Ads,TargetCPA,5.266620222929936
2025-08-18,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-08-19,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,MaxClicks,
2025-08-20,MS_Shopping_US_v1,Shopping,16815,432,16.0,261.87,828.01,Microsoft Ads,TargetCPA,3.1619123992820866
2025-08-21,MS_Shopping_US_v1,Shopping,7714,260,11.0,246.58,959.87,Microsoft Ads,MaxClicks,3.8927325817179006
2025-08-22,MS_Shopping_US_v1,Shopping,17997,248,10.0,239.32,929.0,Microsoft Ads,MaxClicks,3.881831856927963
2025-08-23,MS_Shopping_US_v1,Shopping,12339,334,9.0,280.3,955.37,Microsoft Ads,TargetCPA,3.408383874420264
2025-08-24,MS_Shopping_US_v1,Shopping,21064,334,13.0,284.52,1105.37,Microsoft Ads,TargetCPA,3.885034443975819
2025-08-25,MS_Shopping_US_v1,Shopping,20272,536,26.0,277.78,1035.93,Microsoft Ads,TargetCPA,3.7293181654546768
2025-08-26,MS_Shopping_US_v1,Shopping,13345,288,9.0,297.99,923.38,Microsoft Ads,MaxConv,3.0986945870666798
2025-08-27,MS_Shopping_US_v1,Shopping,8494,238,9.0,274.79,948.04,Microsoft Ads,MaxConv,3.4500527675679606
2025-08-28,MS_Shopping_US_v1,Shopping,4768,188,8.0,205.31,966.52,Microsoft Ads,MaxClicks,4.707612878086795
2025-08-29,MS_Shopping_US_v1,Shopping,7645,281,8.0,296.94,1004.12,Microsoft Ads,TargetCPA,3.3815585640196675
2025-08-30,MS_Shopping_US_v1,Shopping,19158,255,11.0,220.55,965.16,Microsoft Ads,TargetCPA,4.376150532759011
2025-08-31,MS_Shopping_US_v1,Shopping,22057,459,12.0,218.13,853.19,Microsoft Ads,MaxClicks,3.9113831201577045
2025-09-01,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,TargetCPA,
2025-09-02,MS_Shopping_US_v1,Shopping,7947,394,17.0,261.53,1012.93,Microsoft Ads,TargetCPA,3.8730929530073035
2025-09-03,MS_Shopping_US_v1,Shopping,33533,406,14.0,277.9,842.19,Microsoft Ads,TargetCPA,3.0305505577545886
2025-09-04,MS_Shopping_US_v1,Shopping,7405,289,8.0,272.73,988.28,Microsoft Ads,MaxConv,3.6236570967623654
2025-09-05,MS_Shopping_US_v1,Shopping,22442,436,13.0,279.67,,Microsoft Ads,MaxClicks,
2025-09-06,MS_Shopping_US_v1,Shopping,10568,420,18.0,277.56,946.45,Microsoft Ads,TargetCPA,3.409893356391411
2025-09-07,MS_Shopping_US_v1,Shopping,8493,380,18.0,206.74,904.11,Microsoft Ads,MaxConv,4.373174035019831
2025-09-08,MS_Shopping_US_v1,Shopping,15564,335,13.0,291.33,848.93,Microsoft Ads,MaxConv,2.9139807091614323
2025-09-09,MS_Shopping_US_v1,Shopping,23095,330,9.0,239.83,1020.05,Microsoft Ads,MaxClicks,4.253221031564024
2025-09-10,MS_Shopping_US_v1,Shopping,4757,235,10.0,234.13,958.75,Microsoft Ads,TargetCPA,4.094947251526929
2025-09-11,MS_Shopping_US_v1,Shopping,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-09-12,MS_Shopping_US_v1,Shopping,57605,605,25.0,285.47,1024.65,Microsoft Ads,MaxConv,3.5893438890251166
2025-09-13,MS_Shopping_US_v1,Shopping,11319,363,17.0,273.11,877.79,Microsoft Ads,MaxClicks,3.214052945699535
2025-09-14,MS_Shopping_US_v1,Shopping,7838,214,9.0,207.46,989.14,Microsoft Ads,MaxConv,4.767858864359394
2025-09-15,MS_Shopping_US_v1,Shopping,12837,337,6.0,277.31,747.92,Microsoft Ads,TargetCPA,2.6970538386643104
2025-09-16,MS_Shopping_US_v1,Shopping,13150,316,11.0,236.48,1007.33,Microsoft Ads,MaxConv,4.2596836941813265
2025-09-17,MS_Shopping_US_v1,Shopping,10992,255,10.0,264.0,912.44,Microsoft Ads,MaxConv,3.4562121212121215
2025-09-18,MS_Shopping_US_v1,Shopping,6342,276,5.0,233.06,864.39,Microsoft Ads,TargetCPA,3.708873251523213
2025-09-19,MS_Shopping_US_v1,Shopping,11955,244,7.0,287.62,902.15,Microsoft Ads,MaxConv,3.1366038523051247
2025-09-20,MS_Shopping_US_v1,Shopping,11691,454,14.0,298.97,1194.29,Microsoft Ads,MaxClicks,3.994681740642873
2025-09-21,MS_Shopping_US_v1,Shopping,13333,311,8.0,272.3,818.74,Microsoft Ads,MaxConv,3.0067572530297464
2025-09-22,MS_Shopping_US_v1,Shopping,14855,436,9.0,290.07,968.17,Microsoft Ads,MaxClicks,3.3377115868583447
2025-09-23,MS_Shopping_US_v1,Shopping,10068,242,6.0,288.34,909.74,Microsoft Ads,MaxClicks,3.155094679891795
2025-09-24,MS_Shopping_US_v1,Shopping,12711,341,8.0,201.66,929.57,Microsoft Ads,TargetCPA,4.609590399682634
2025-09-25,MS_Shopping_US_v1,Shopping,9995,186,8.0,217.07,663.69,Microsoft Ads,MaxClicks,3.0574929746164834
2025-09-26,MS_Shopping_US_v1,Shopping,12044,251,5.0,295.11,976.69,Microsoft Ads,MaxConv,3.3095794788383994
2025-09-27,MS_Shopping_US_v1,Shopping,12753,371,15.0,237.41,785.1,Microsoft Ads,TargetCPA,3.306937365738596
2025-09-28,MS_Shopping_US_v1,Shopping,12904,346,15.0,242.11,1076.74,Microsoft Ads,MaxClicks,4.447317335095618
2025-09-29,MS_Shopping_US_v1,Shopping,7240,303,8.0,293.51,1004.07,Microsoft Ads,MaxClicks,3.420905590950905
2025-09-30,MS_Shopping_US_v1,Shopping,5596,246,6.0,210.53,947.99,Microsoft Ads,MaxClicks,4.502873699710255
2025-10-01,MS_Shopping_US_v1,Shopping,7997,252,12.0,276.8,971.91,Microsoft Ads,MaxConv,3.5112355491329477
2025-10-02,MS_Shopping_US_v1,Shopping,6040,282,14.0,203.84,916.32,Microsoft Ads,MaxConv,4.495290423861853
2025-10-03,MS_Shopping_US_v1,Shopping,18814,290,10.0,278.45,834.4,Microsoft Ads,MaxClicks,2.996588256419465
2025-10-04,MS_Shopping_US_v1,Shopping,7068,267,8.0,279.47,635.66,Microsoft Ads,TargetCPA,2.2745196264357532
2025-10-05,MS_Shopping_US_v1,Shopping,10886,418,10.0,247.83,841.31,Microsoft Ads,MaxConv,3.3947060485009883
2025-10-06,MS_Shopping_US_v1,Shopping,17866,282,10.0,212.23,1004.75,Microsoft Ads,TargetCPA,4.734250577203977
2025-10-07,MS_Shopping_US_v1,Shopping,6260,267,9.0,267.24,766.36,Microsoft Ads,MaxConv,2.867684478371501
2025-10-08,MS_Shopping_US_v1,Shopping,5861,185,4.0,217.27,934.0,Microsoft Ads,TargetCPA,4.298798729691168
2025-10-09,MS_Shopping_US_v1,Shopping,10044,373,17.0,201.79,927.77,Microsoft Ads,TargetCPA,4.597700579810694
2025-10-10,MS_Shopping_US_v1,Shopping,12086,397,19.0,293.68,829.22,Microsoft Ads,MaxClicks,2.823549441569055
2025-10-11,MS_Shopping_US_v1,Shopping,10581,278,11.0,241.61,859.56,Microsoft Ads,MaxClicks,3.557634203882289
2025-10-12,MS_Shopping_US_v1,Shopping,16456,208,5.0,223.09,685.95,Microsoft Ads,MaxClicks,3.0747680308395715
2025-10-13,MS_Shopping_US_v1,Shopping,17353,469,14.0,285.38,739.11,Microsoft Ads,MaxClicks,2.5899152007849184
2025-10-14,MS_Shopping_US_v1,Shopping,20925,585,23.0,268.04,1076.56,Microsoft Ads,TargetCPA,4.016415460379047
2025-10-15,MS_Shopping_US_v1,Shopping,6316,228,6.0,233.49,850.23,Microsoft Ads,MaxClicks,3.6413979185404086
2025-10-16,MS_Shopping_US_v1,Shopping,9460,316,6.0,282.23,1056.05,Microsoft Ads,MaxConv,3.741806328172058
2025-10-17,MS_Shopping_US_v1,Shopping,19074,322,15.0,280.5,1059.92,Microsoft Ads,MaxClicks,3.778680926916221
2025-10-18,MS_Shopping_US_v1,Shopping,14799,304,6.0,228.05,1035.31,Microsoft Ads,MaxClicks,4.539837754878316
2025-10-19,MS_Shopping_US_v1,Shopping,9596,255,11.0,288.97,940.22,Microsoft Ads,MaxConv,3.2536941551026057
2025-10-20,MS_Shopping_US_v1,Shopping,9754,417,16.0,263.35,835.45,Microsoft Ads,MaxClicks,3.1723941522688435
2025-10-21,MS_Shopping_US_v1,Shopping,9561,227,9.0,241.42,1041.0,Microsoft Ads,MaxClicks,4.311987407836964
2025-10-22,MS_Shopping_US_v1,Shopping,9036,397,11.0,252.97,830.29,Microsoft Ads,MaxClicks,3.282167845989643
2025-10-23,MS_Shopping_US_v1,Shopping,15061,558,12.0,264.14,1006.02,Microsoft Ads,MaxConv,3.8086620731430303
2025-10-24,MS_Shopping_US_v1,Shopping,7896,195,8.0,226.66,798.17,Microsoft Ads,MaxConv,3.521441807111974
2025-10-25,MS_Shopping_US_v1,Shopping,10715,375,10.0,241.21,1030.3,Microsoft Ads,MaxClicks,4.271381783508146
2025-10-26,MS_Shopping_US_v1,Shopping,29630,368,14.0,213.48,803.74,Microsoft Ads,MaxConv,3.764942851789395
2025-10-27,MS_Shopping_US_v1,Shopping,8379,256,7.0,292.78,775.42,Microsoft Ads,TargetCPA,2.6484732563699707
2025-10-28,MS_Shopping_US_v1,Shopping,8956,347,10.0,269.52,1095.8,Microsoft Ads,MaxConv,4.065746512318196
2025-10-29,MS_Shopping_US_v1,Shopping,11611,470,20.0,293.73,952.26,Microsoft Ads,MaxClicks,3.2419568991931365
2025-10-30,MS_Shopping_US_v1,Shopping,27862,362,10.0,226.69,849.41,Microsoft Ads,MaxConv,3.7470113370682427
2025-10-31,MS_Shopping_US_v1,Shopping,14412,561,25.0,298.49,1082.3,Microsoft Ads,MaxClicks,3.6259171161512946
2025-11-01,MS_Shopping_US_v1,Shopping,20248,291,8.0,266.26,1058.04,Microsoft Ads,TargetCPA,3.973709907609104
2025-11-02,MS_Shopping_US_v1,Shopping,9426,297,12.0,290.03,911.51,Microsoft Ads,TargetCPA,3.142812812467676
2025-11-03,MS_Shopping_US_v1,Shopping,33103,342,14.0,297.15,784.39,Microsoft Ads,MaxClicks,2.6397105838801953
2025-11-04,MS_Shopping_US_v1,Shopping,9714,366,12.0,282.28,972.7,Microsoft Ads,MaxConv,3.445869349581976
2025-11-05,MS_Shopping_US_v1,Shopping,15828,456,19.0,220.95,838.05,Microsoft Ads,TargetCPA,3.792939579090292
2025-11-06,MS_Shopping_US_v1,Shopping,6648,272,5.0,292.5,1054.53,Microsoft Ads,MaxClicks,3.605230769230769
2025-11-07,MS_Shopping_US_v1,Shopping,19899,328,9.0,267.82,949.43,Microsoft Ads,MaxClicks,3.5450302441938613
2025-11-08,MS_Shopping_US_v1,Shopping,27189,475,14.0,255.71,1001.18,Microsoft Ads,TargetCPA,3.915294669743068
